id name keystroke10 keystroke20 keystroke30 keystroke40 keystroke50 keystroke60 keystroke70 keystroke80 keystroke90 keystroke100 keystroke110 keystroke120 keystroke130 keystroke140 keystroke150 keystroke160 keystroke170 ouliers essay_sent essay_type
275 GayMerriage 11 8 6 14 6 9 6 11 10 11 16 20 20 26 17 14 4 34 4 True
276 GayMerriage 0 24 7 13 13 87 42 6 2 4 3 8 4 18 5 5 4 18 5 True
277 GayMerriage 1 11 8 6 11 67 32 24 3 8 4 2 8 6 4 5 4 21 2 Fake
278 GayMerriage 1 12 4 8 11 66 62 23 6 5 4 4 5 7 13 10 4 21 5 Fake
279 GayMerriage 0 7 6 4 9 71 48 12 3 4 2 1 7 9 15 3 3 9 2 True
280 GayMerriage 2 52 13 20 12 31 20 18 20 23 7 5 1 8 0 2 3 10 5 True
281 GayMerriage 0 45 10 18 18 24 14 12 14 20 11 4 6 8 2 2 0 6 8 Fake
282 GayMerriage 0 42 20 12 16 24 23 17 10 26 10 7 3 4 2 1 0 1 8 Fake
283 GayMerriage 1 55 24 24 13 36 21 20 17 22 9 7 4 3 1 1 2 3 5 True
284 GayMerriage 33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 53 2 True
285 GayMerriage 32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 78 8 Fake
286 GayMerriage 39 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 78 8 Fake
287 GayMerriage 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 53 2 True
288 GayMerriage 0 18 13 12 15 50 36 23 19 15 4 2 2 4 0 0 1 6 8 True
289 GayMerriage 0 10 16 16 9 54 38 27 24 16 5 2 1 3 0 1 0 8 8 Fake
290 GayMerriage 0 9 9 11 14 78 36 20 23 17 2 1 1 0 0 0 1 4 8 Fake
291 GayMerriage 0 17 9 18 19 91 48 36 32 35 6 3 3 3 2 3 3 9 8 True
292 GayMerriage 5 10 23 23 6 13 94 16 7 15 6 3 1 0 1 0 1 5 8 True
293 GayMerriage 2 4 19 32 6 11 84 15 6 4 6 5 1 1 1 0 0 1 2 Fake
294 GayMerriage 0 9 19 30 13 7 79 19 6 8 6 4 3 2 1 3 0 12 2 Fake
295 GayMerriage 3 16 33 48 12 15 89 22 7 4 6 7 1 1 1 4 1 10 8 True
296 GayMerriage 9 21 7 6 9 26 17 25 23 48 28 11 7 9 7 2 1 4 8 True
297 GayMerriage 15 16 6 11 7 21 16 17 19 40 22 12 15 22 8 3 1 5 6 Fake
298 GayMerriage 15 19 10 16 12 33 23 19 24 48 9 17 10 14 5 0 2 5 8 Fake
299 GayMerriage 18 33 12 35 18 61 31 29 33 59 20 16 21 21 4 4 2 16 6 True
300 GayMerriage 28 13 10 13 16 36 27 37 22 9 4 3 0 1 0 1 0 2 2 True
301 GayMerriage 24 17 15 16 15 26 29 24 24 14 6 2 0 2 1 1 1 2 8 Fake
302 GayMerriage 22 19 18 10 16 21 27 29 14 18 14 7 4 2 2 0 1 4 2 Fake
303 GayMerriage 22 19 9 13 9 17 24 35 24 17 7 6 5 0 2 3 0 5 8 True
304 GayMerriage 3 25 44 1 19 21 3 27 7 14 26 3 12 5 0 0 0 1 2 True
305 GayMerriage 1 24 29 4 19 22 2 25 9 21 23 3 6 8 0 1 0 2 8 Fake
306 GayMerriage 0 26 29 0 14 22 0 27 7 25 43 1 24 12 1 5 0 8 2 Fake
307 GayMerriage 0 31 21 2 15 20 0 33 9 23 25 3 17 16 0 1 0 7 8 True
308 GayMerriage 6 17 3 4 9 14 14 12 14 42 26 27 21 27 9 7 5 22 2 True
309 GayMerriage 5 18 5 5 7 12 6 4 15 42 13 26 22 11 3 3 2 11 2 Fake
310 GayMerriage 7 10 5 6 3 14 6 6 17 36 31 17 14 31 7 4 4 20 2 Fake
311 GayMerriage 9 10 11 7 7 15 9 15 21 52 37 22 21 31 7 4 0 16 2 True
312 GayMerriage 30 12 15 17 12 19 32 46 41 24 6 1 1 1 1 1 0 1 8 True
313 GayMerriage 22 19 8 15 10 12 29 47 32 28 8 7 4 0 2 0 0 1 2 Fake
314 GayMerriage 20 18 13 21 11 24 31 52 33 21 7 5 0 1 2 1 0 5 8 Fake
315 GayMerriage 24 23 9 12 7 19 21 41 37 31 11 6 3 1 3 0 1 4 2 True
316 GayMerriage 52 37 33 34 24 15 13 16 11 8 6 6 1 0 0 0 0 2 2 True
317 GayMerriage 46 34 31 24 18 19 5 12 4 6 5 4 0 1 1 0 0 1 4 Fake
318 GayMerriage 33 22 38 34 15 13 10 19 14 5 1 1 2 0 0 1 0 1 4 Fake
319 GayMerriage 41 38 43 28 18 16 15 23 15 13 4 3 1 0 1 0 0 0 2 True
320 GayMerriage 18 8 21 29 30 44 32 14 8 17 8 8 4 4 0 0 1 5 2 True
321 GayMerriage 10 16 16 23 45 57 19 5 7 7 5 10 4 6 1 1 0 2 2 Fake
322 GayMerriage 10 21 13 16 41 61 25 11 7 13 8 3 7 2 2 2 1 8 2 Fake
323 GayMerriage 13 19 11 18 33 60 31 18 6 8 10 9 7 5 3 1 0 3 2 True
324 GayMerriage 13 30 26 19 21 24 18 15 14 31 33 18 4 4 1 0 0 0 8 True
325 GayMerriage 28 70 32 53 36 38 22 30 33 55 44 34 15 5 4 2 2 6 5 Fake
326 GayMerriage 23 33 39 20 21 29 19 24 19 50 29 28 11 13 12 1 2 5 8 Fake
327 GayMerriage 30 83 48 57 40 36 37 52 51 75 84 76 25 13 3 3 3 15 5 True
328 GayMerriage 8 6 7 10 9 14 29 22 68 53 19 15 10 4 3 2 0 3 5 True
329 GayMerriage 15 20 14 53 10 59 66 98 178 122 76 61 15 17 8 11 1 21 2 Fake
330 GayMerriage 6 2 8 11 3 11 22 10 41 48 52 58 18 24 18 6 6 20 5 Fake
331 GayMerriage 11 10 13 34 11 34 68 60 131 171 119 135 48 34 29 15 9 42 4 True
332 GayMerriage 37 29 41 60 56 48 37 49 39 37 6 8 1 2 1 0 0 7 8 True
333 GayMerriage 19 26 27 58 40 25 29 20 24 24 8 4 3 2 1 1 0 5 5 Fake
334 GayMerriage 19 25 38 49 42 41 37 41 34 21 7 6 2 2 2 4 1 9 5 Fake
335 GayMerriage 30 29 73 72 73 58 31 58 45 50 11 7 5 3 0 3 3 12 8 True
336 GayMerriage 10 14 12 11 21 22 48 67 52 25 17 12 8 5 7 7 3 19 8 True
337 GayMerriage 2 4 9 10 12 19 26 38 36 13 5 4 2 5 2 5 7 17 8 Fake
338 GayMerriage 3 6 13 11 7 18 19 58 39 19 9 6 2 4 6 3 8 29 8 Fake
339 GayMerriage 8 11 13 17 13 35 59 82 75 49 22 13 14 8 6 5 8 30 8 True
340 GayMerriage 8 10 21 22 6 7 64 9 4 6 38 2 0 1 0 0 0 3 8 True
341 GayMerriage 9 13 16 27 2 9 84 8 3 7 43 5 0 1 0 1 0 4 2 Fake
342 GayMerriage 6 6 18 22 6 7 87 9 2 13 29 2 1 0 1 3 2 9 8 Fake
343 GayMerriage 12 11 17 31 2 10 90 10 3 9 28 0 2 1 0 0 0 3 2 True
344 GayMerriage 4 5 2 8 22 60 20 30 12 18 6 6 2 8 3 2 0 31 8 True
345 GayMerriage 10 6 6 11 11 66 35 20 23 20 10 13 5 14 4 5 6 33 2 Fake
346 GayMerriage 6 12 7 8 19 58 65 37 33 33 8 8 6 18 4 6 1 36 2 Fake
347 GayMerriage 9 10 5 17 12 49 52 32 22 27 9 7 7 17 5 6 2 30 8 True
348 GayMerriage 27 22 26 41 29 45 22 10 5 2 1 2 1 0 0 1 0 2 2 True
349 GayMerriage 32 33 33 40 37 49 26 13 8 7 2 3 0 0 0 0 0 2 2 Fake
350 GayMerriage 23 21 20 38 33 35 25 29 13 12 1 3 3 0 0 0 1 2 2 Fake
351 GayMerriage 35 27 20 40 44 46 34 27 13 7 4 0 0 0 2 1 0 2 4 True
352 GayMerriage 81 128 60 77 62 78 37 43 35 17 10 4 2 1 0 1 0 6 7 True
353 GayMerriage 70 130 66 105 71 86 51 43 39 27 9 7 3 6 1 1 0 5 8 Fake
354 GayMerriage 65 104 64 80 69 84 48 49 36 30 21 7 10 1 2 3 2 7 7 Fake
355 GayMerriage 70 137 71 121 75 94 58 44 30 36 20 16 5 6 2 3 4 14 8 True
356 GayMerriage 35 9 16 13 10 25 46 18 8 46 46 9 3 3 0 0 2 5 2 True
357 GayMerriage 18 6 10 14 2 9 38 8 7 34 25 3 1 5 2 1 0 1 8 Fake
358 GayMerriage 24 5 10 6 5 11 25 13 6 37 26 3 3 6 1 1 0 1 8 Fake
359 GayMerriage 27 14 15 23 3 19 50 17 13 58 36 11 5 12 1 3 1 7 2 True
360 GayMerriage 1 27 15 9 9 33 24 17 23 25 4 1 1 0 0 0 0 1 8 True
361 GayMerriage 1 21 12 17 9 30 22 14 14 28 10 4 1 2 0 0 0 0 4 Fake
362 GayMerriage 1 21 10 14 8 36 24 27 15 19 7 2 0 0 0 1 0 1 8 Fake
363 GayMerriage 1 26 16 11 17 28 27 15 17 24 7 0 1 3 0 1 0 1 4 True
364 GayMerriage 18 10 8 15 4 16 11 22 8 28 15 15 12 14 3 4 2 8 8 True
365 GayMerriage 13 18 11 5 9 32 14 6 25 40 12 9 18 20 4 2 1 11 2 Fake
366 GayMerriage 13 5 10 8 5 17 19 6 12 38 12 12 12 15 5 3 0 11 8 Fake
367 GayMerriage 18 18 8 5 10 19 10 19 15 33 18 13 6 16 6 10 4 21 2 True
368 GayMerriage 17 8 8 17 10 13 20 11 3 18 41 4 2 6 7 0 1 5 8 True
369 GayMerriage 19 9 9 14 7 8 30 5 5 24 34 13 1 9 4 1 0 5 8 Fake
370 GayMerriage 12 8 10 7 9 9 26 7 3 18 41 8 4 12 7 2 1 5 8 Fake
371 GayMerriage 14 8 8 15 6 2 20 12 1 18 42 10 3 11 6 1 0 5 8 True
372 GayMerriage 10 10 8 16 11 40 37 27 8 7 5 2 4 2 3 2 1 8 8 True
373 GayMerriage 22 9 14 15 18 34 37 48 22 11 2 10 1 2 2 2 1 11 2 Fake
374 GayMerriage 15 15 12 14 14 40 34 40 11 7 3 2 2 1 1 0 1 8 8 Fake
375 GayMerriage 29 16 14 21 20 53 42 35 11 10 4 5 0 0 0 1 0 4 2 True
376 GayMerriage 32 15 19 27 27 40 27 31 16 10 4 2 3 2 0 1 0 2 2 True
377 GayMerriage 29 27 21 20 21 48 28 26 14 5 6 1 1 0 0 0 0 0 2 Fake
378 GayMerriage 18 14 18 20 26 51 37 41 15 11 11 1 6 1 2 1 0 4 2 Fake
379 GayMerriage 43 12 20 16 30 37 29 36 15 6 6 6 1 0 1 0 0 1 2 True
380 GayMerriage 0 0 0 0 0 3 7 11 32 42 24 14 11 18 9 6 6 52 4 True
381 GayMerriage 1 0 0 1 0 3 3 14 27 44 24 17 6 18 11 16 7 50 8 Fake
382 GayMerriage 0 0 0 0 0 2 2 3 12 66 27 16 9 9 6 7 7 53 8 Fake
383 GayMerriage 0 0 1 1 1 4 4 7 24 63 29 9 3 6 5 8 7 53 4 True
384 GayMerriage 4 11 9 5 7 10 43 57 25 6 4 3 10 6 8 4 1 19 2 True
385 GayMerriage 3 7 9 10 9 21 29 47 22 8 3 8 2 3 2 4 2 14 2 Fake
386 GayMerriage 8 14 11 9 2 11 22 55 25 13 2 7 5 6 5 5 1 7 2 Fake
387 GayMerriage 8 10 7 7 7 9 31 48 21 16 7 8 5 12 3 5 4 21 2 True
388 GayMerriage 8 4 5 4 9 10 13 18 15 24 16 28 14 8 3 1 4 8 5 True
389 GayMerriage 4 6 6 12 7 16 19 16 18 28 20 22 12 8 5 2 2 7 2 Fake
390 GayMerriage 9 11 4 10 14 15 22 18 17 24 21 29 10 6 6 2 1 10 2 Fake
391 GayMerriage 11 9 12 8 14 17 19 14 25 27 29 38 17 10 6 1 0 6 5 True
392 GayMerriage 27 22 21 14 24 23 10 22 17 13 3 1 1 0 0 0 1 2 2 True
393 GayMerriage 17 19 22 34 26 24 14 28 12 6 1 1 0 0 0 0 0 0 4 Fake
394 GayMerriage 20 24 23 29 21 28 14 24 14 12 8 4 5 0 1 1 0 2 5 Fake
395 GayMerriage 20 27 18 22 20 21 9 26 8 19 12 4 4 1 1 1 0 1 2 True
396 GayMerriage 120 12 2 2 1 2 2 8 8 9 6 8 6 8 13 19 6 43 8 True
397 GayMerriage 58 104 5 8 3 11 5 12 10 10 8 6 14 9 9 26 3 41 8 Fake
398 GayMerriage 133 26 5 6 4 3 2 8 12 3 16 10 9 13 16 20 3 39 8 Fake
399 GayMerriage 113 67 5 3 3 7 1 5 8 9 8 17 20 19 13 24 6 56 8 True
400 GayMerriage 0 14 12 19 11 36 19 32 12 17 3 2 0 0 0 0 0 0 8 True
401 GayMerriage 0 12 18 20 10 38 20 26 11 18 4 2 0 0 1 0 0 0 4 Fake
402 GayMerriage 0 10 6 11 11 52 28 29 11 16 3 3 0 0 0 0 0 1 8 Fake
403 GayMerriage 0 11 12 15 13 52 16 24 19 17 0 1 0 0 0 0 0 1 4 True
404 GayMerriage 19 32 20 21 19 44 14 15 15 27 9 10 5 6 2 2 3 7 6 True
405 GayMerriage 22 26 31 23 16 34 15 13 11 25 3 4 2 9 2 1 0 1 2 Fake
406 GayMerriage 19 36 20 19 23 43 19 18 19 28 7 10 3 5 5 2 0 5 6 Fake
407 GayMerriage 19 33 21 21 17 28 20 9 10 20 4 8 7 13 5 3 6 13 2 True
408 GayMerriage 26 4 8 8 3 3 3 4 8 11 14 29 24 39 43 38 21 91 8 True
409 GayMerriage 15 4 5 8 2 7 5 5 1 9 11 21 15 16 23 31 19 80 4 Fake
410 GayMerriage 19 11 8 4 4 3 8 4 4 8 13 11 19 26 30 23 5 51 4 Fake
411 GayMerriage 25 17 9 11 11 8 4 2 6 20 24 17 35 47 37 32 18 75 8 True
412 GayMerriage 1 20 12 19 9 12 10 5 18 32 20 12 12 10 2 8 3 17 8 True
413 GayMerriage 3 31 11 13 10 26 12 11 14 35 22 19 17 15 7 5 4 16 8 Fake
414 GayMerriage 1 16 12 11 11 18 14 15 16 34 25 13 17 13 2 0 1 3 8 Fake
415 GayMerriage 0 20 18 20 13 17 10 19 20 41 27 17 16 16 6 1 3 9 8 True
416 GayMerriage 17 17 13 20 19 30 23 17 18 14 11 12 10 11 3 6 2 11 4 True
417 GayMerriage 21 23 19 22 18 25 17 20 16 10 10 11 3 8 6 5 3 9 8 Fake
418 GayMerriage 20 16 12 23 11 21 17 20 20 10 10 8 7 11 5 3 2 16 4 Fake
419 GayMerriage 18 17 16 26 11 9 22 16 13 15 10 11 8 7 5 7 0 10 8 True
420 GayMerriage 18 34 23 19 15 41 23 20 18 22 4 3 2 1 1 0 0 3 8 True
421 GayMerriage 38 33 26 24 20 50 26 26 22 26 9 4 2 2 0 0 0 3 8 Fake
422 GayMerriage 17 37 24 18 17 35 23 21 26 26 11 8 3 6 2 0 0 3 8 Fake
423 GayMerriage 41 39 29 26 33 47 32 23 24 23 10 5 1 2 0 1 1 5 8 True
424 GayMerriage 36 34 17 14 11 39 20 13 15 34 11 5 1 0 0 0 1 1 7 True
425 GayMerriage 29 32 14 14 8 36 21 14 9 21 13 2 1 1 0 0 0 0 2 Fake
426 GayMerriage 18 29 9 5 12 28 23 28 26 32 6 5 0 0 0 1 0 2 2 Fake
427 GayMerriage 34 34 8 10 18 45 31 30 29 44 15 16 6 5 0 0 0 3 7 True
428 GayMerriage 15 11 19 10 17 16 30 40 30 17 11 4 3 1 0 0 0 2 4 True
429 GayMerriage 15 15 12 18 18 25 29 51 36 34 17 11 2 2 3 1 0 4 7 Fake
430 GayMerriage 8 16 10 23 10 20 13 35 28 42 39 8 7 6 4 0 2 4 4 Fake
431 GayMerriage 14 24 16 6 18 21 32 40 46 46 31 15 7 7 1 0 0 4 7 True
432 GayMerriage 3 16 16 7 11 7 21 53 41 10 3 1 1 2 1 2 1 6 2 True
433 GayMerriage 10 12 7 8 5 10 13 60 43 29 6 5 1 1 2 2 0 5 8 Fake
434 GayMerriage 10 13 21 13 7 12 24 54 46 19 3 2 0 6 2 1 3 6 8 Fake
435 GayMerriage 6 8 8 16 11 15 22 67 35 16 6 4 2 3 1 2 0 6 2 True
436 GayMerriage 19 21 9 14 9 14 26 31 22 26 8 6 2 1 0 3 3 9 4 True
437 GayMerriage 13 19 15 6 11 17 18 33 22 18 24 10 6 3 1 2 0 4 8 Fake
438 GayMerriage 17 11 16 18 12 18 16 31 33 38 12 7 5 5 0 2 2 7 8 Fake
439 GayMerriage 22 11 7 18 11 13 14 36 47 27 11 7 8 3 2 1 2 5 4 True
440 GayMerriage 0 40 1 10 6 20 12 14 12 43 12 25 22 37 12 9 7 27 8 True
441 GayMerriage 0 29 9 9 5 20 5 12 10 31 14 11 15 34 7 6 6 23 2 Fake
442 GayMerriage 0 33 7 5 10 17 4 7 9 17 12 20 19 40 19 11 5 32 2 Fake
443 GayMerriage 1 46 7 17 10 19 12 14 13 42 28 25 32 38 22 20 10 61 8 True
444 GayMerriage 3 46 15 29 16 46 25 15 23 25 10 6 7 4 4 1 2 6 8 True
445 GayMerriage 3 40 24 23 15 43 29 20 21 38 9 8 7 12 0 2 4 13 8 Fake
446 GayMerriage 1 44 25 21 21 54 24 31 13 35 18 17 14 19 3 3 1 12 8 Fake
447 GayMerriage 3 35 19 22 24 46 23 18 20 34 21 3 11 8 4 3 2 11 8 True
448 GayMerriage 25 34 16 19 14 28 11 16 10 19 8 9 12 8 4 0 0 0 2 True
449 GayMerriage 17 35 8 13 17 27 14 16 15 24 14 10 8 7 2 1 1 5 8 Fake
450 GayMerriage 27 35 16 8 14 31 13 23 15 26 8 10 0 5 4 4 1 6 8 Fake
451 GayMerriage 22 25 11 22 14 31 19 16 19 20 10 18 7 2 0 1 0 4 2 True
452 GayMerriage 2 5 7 7 5 11 16 15 29 37 32 22 6 15 6 1 1 9 2 True
453 GayMerriage 3 8 10 11 6 14 15 26 35 39 25 17 11 7 2 1 0 3 8 Fake
454 GayMerriage 4 6 9 5 7 16 11 23 23 42 40 20 5 5 5 3 0 4 2 Fake
455 GayMerriage 4 9 9 6 9 10 13 27 27 43 28 17 15 14 7 1 0 6 8 True
456 GayMerriage 0 21 20 28 16 28 13 19 15 19 6 2 0 2 0 0 1 2 8 True
457 GayMerriage 0 15 20 28 17 44 17 19 10 15 4 1 1 1 0 0 0 2 2 Fake
458 GayMerriage 0 15 13 27 18 42 17 22 18 21 8 5 1 3 0 2 0 7 2 Fake
459 GayMerriage 0 14 12 17 12 41 17 32 15 19 4 10 0 2 0 3 0 3 8 True
460 GayMerriage 11 9 12 14 12 11 13 22 17 21 14 16 8 5 1 2 1 6 2 True
461 GayMerriage 35 20 29 21 17 26 28 38 34 38 27 32 6 6 2 1 0 6 8 Fake
462 GayMerriage 19 14 8 13 9 14 22 24 19 25 14 11 6 4 2 1 3 7 2 Fake
463 GayMerriage 24 27 18 22 26 26 31 50 46 41 27 21 18 6 4 2 3 13 8 True
464 GayMerriage 15 18 17 23 12 13 19 20 12 134 67 8 5 14 2 1 4 14 8 True
465 GayMerriage 16 18 15 18 14 15 20 24 20 135 74 7 3 8 1 1 0 7 8 Fake
466 GayMerriage 14 13 11 13 21 16 26 19 22 146 76 8 5 10 7 1 1 4 8 Fake
467 GayMerriage 23 10 14 21 21 17 20 16 13 130 95 17 5 9 3 1 1 5 8 True
468 GayMerriage 14 20 22 16 9 31 22 35 23 18 5 2 0 0 2 0 0 2 2 True
469 GayMerriage 14 23 10 9 15 37 22 29 20 29 2 2 0 0 0 1 0 2 8 Fake
470 GayMerriage 15 29 15 9 24 39 47 46 36 36 7 5 5 3 1 1 0 2 2 Fake
471 GayMerriage 10 29 20 10 17 40 47 37 41 27 8 2 1 4 1 0 1 4 8 True
472 GayMerriage 0 23 12 7 41 51 3 43 25 7 6 3 0 0 0 0 1 3 8 True
473 GayMerriage 0 32 8 5 31 47 2 64 22 8 9 7 0 4 0 1 0 1 4 Fake
474 GayMerriage 0 8 5 1 28 55 7 60 33 6 10 10 0 6 0 1 0 3 4 Fake
475 GayMerriage 1 6 5 1 17 45 6 82 35 13 17 10 2 4 1 1 1 6 8 True
476 GayMerriage 0 37 1 16 5 24 2 41 0 35 6 26 0 4 0 1 0 5 2 True
477 GayMerriage 0 31 1 18 2 37 4 54 0 44 2 13 0 1 0 0 0 2 2 Fake
478 GayMerriage 1 34 2 27 5 28 7 51 1 34 1 14 1 4 0 0 0 2 2 Fake
479 GayMerriage 0 48 1 29 7 39 4 49 3 37 7 16 0 5 0 1 0 3 2 True
480 GayMerriage 5 21 7 8 11 52 42 34 25 18 2 3 5 6 0 2 1 5 4 True
481 GayMerriage 4 17 10 9 12 43 34 37 31 16 2 3 2 4 2 0 0 1 8 Fake
482 GayMerriage 1 20 7 11 12 32 37 40 27 18 1 6 1 2 1 1 0 3 8 Fake
483 GayMerriage 4 9 5 9 8 28 28 42 27 20 7 3 4 4 0 1 2 6 4 True
484 GayMerriage 6 4 4 29 0 4 30 7 2 12 20 1 0 23 3 2 0 14 4 True
485 GayMerriage 7 5 10 32 2 0 36 2 1 10 21 1 1 30 5 0 2 14 8 Fake
486 GayMerriage 9 5 2 26 6 5 23 7 1 11 27 1 0 25 8 0 2 24 6 Fake
487 GayMerriage 7 15 6 20 5 5 25 2 1 11 24 1 0 28 6 1 2 29 8 True
488 GayMerriage 0 110 0 39 4 34 5 20 1 30 3 22 1 13 1 3 0 5 5 True
489 GayMerriage 0 69 1 23 6 32 2 42 1 45 3 25 2 13 0 5 0 13 4 Fake
490 GayMerriage 0 80 1 31 5 22 1 28 4 32 1 47 3 35 2 7 1 14 5 Fake
491 GayMerriage 0 73 1 21 7 19 2 32 2 51 2 36 1 13 1 12 0 22 4 True
492 GayMerriage 27 36 25 44 28 41 31 29 10 12 5 5 3 2 1 0 0 0 8 True
493 GayMerriage 35 35 19 39 30 48 20 21 16 12 2 5 4 2 0 3 0 3 4 Fake
494 GayMerriage 33 40 23 48 40 50 30 35 19 17 13 4 6 2 1 1 0 1 4 Fake
495 GayMerriage 29 45 27 46 36 32 23 24 18 15 4 3 4 2 1 1 2 4 8 True
496 GayMerriage 3 2 5 2 5 7 6 22 15 32 19 21 9 7 3 3 1 13 4 True
497 GayMerriage 2 2 2 2 4 8 5 20 19 39 34 27 7 5 1 2 1 8 4 Fake
498 GayMerriage 1 4 3 5 3 10 8 25 15 27 30 22 12 10 3 4 5 23 4 Fake
499 GayMerriage 3 4 4 3 5 4 9 21 19 39 29 32 10 10 6 4 3 21 4 True
500 GayMerriage 34 27 19 24 12 30 18 25 13 17 7 4 3 0 0 0 0 0 8 True
501 GayMerriage 43 26 18 18 14 19 24 28 16 20 8 6 2 3 0 0 0 1 2 Fake
502 GayMerriage 34 21 14 20 22 28 23 34 22 17 8 5 1 0 0 0 0 0 8 Fake
503 GayMerriage 38 26 17 20 19 37 32 31 17 25 15 6 0 0 0 0 0 1 2 True
504 GayMerriage 2 3 5 11 13 60 24 16 9 11 4 2 2 2 1 5 7 17 8 True
505 GayMerriage 0 8 2 6 16 59 35 9 12 9 3 4 0 7 1 6 6 23 2 Fake
506 GayMerriage 4 10 4 9 13 57 29 9 9 13 3 3 1 6 2 2 3 19 8 Fake
507 GayMerriage 1 9 1 3 10 68 21 12 14 11 6 3 1 3 5 2 1 14 2 True
508 GayMerriage 28 33 22 22 28 56 23 23 19 23 3 1 2 0 0 0 0 3 2 True
509 GayMerriage 10 28 16 13 15 67 27 29 19 16 5 1 2 3 0 0 0 1 4 Fake
510 GayMerriage 21 35 16 21 24 48 27 25 25 30 9 10 6 3 0 1 2 4 2 Fake
511 GayMerriage 14 31 14 15 20 43 28 16 20 30 12 6 2 1 1 0 1 4 4 True
512 GayMerriage 20 23 14 31 15 20 17 24 11 29 25 17 21 27 11 7 3 18 2 True
513 GayMerriage 28 21 13 20 12 19 19 24 15 25 20 20 18 17 19 12 4 22 8 Fake
514 GayMerriage 19 19 14 18 12 19 16 27 12 32 28 28 20 13 10 8 2 20 2 Fake
515 GayMerriage 32 23 18 33 19 21 21 26 28 26 30 30 32 19 7 8 3 20 8 True
516 GayMerriage 35 34 17 38 13 16 13 16 12 9 16 21 7 1 3 2 0 6 5 True
517 GayMerriage 34 23 14 36 24 32 9 8 11 19 5 16 5 5 1 0 0 0 8 Fake
518 GayMerriage 35 23 15 22 17 22 17 13 13 13 11 14 10 11 5 2 7 10 5 Fake
519 GayMerriage 26 12 16 38 18 29 18 17 17 17 13 7 12 8 6 2 3 8 8 True
520 GayMerriage 17 18 4 9 9 40 21 27 21 22 9 2 1 2 1 1 1 4 8 True
521 GayMerriage 16 15 10 6 4 32 21 25 31 38 7 2 2 2 0 1 0 4 8 Fake
522 GayMerriage 12 14 10 12 11 19 20 19 32 32 17 8 4 4 0 1 0 5 8 Fake
523 GayMerriage 12 22 14 6 11 31 19 17 39 60 21 10 4 1 1 1 3 8 8 True
524 GayMerriage 22 37 14 16 12 26 17 23 15 48 17 6 4 3 0 0 0 2 4 True
525 GayMerriage 21 30 16 8 7 24 24 33 21 33 13 6 3 1 1 0 0 0 8 Fake
526 GayMerriage 14 20 12 9 9 36 14 13 32 43 21 17 9 4 4 5 0 11 4 Fake
527 GayMerriage 11 19 13 15 9 18 21 21 19 48 19 10 15 8 1 0 1 6 8 True
528 GayMerriage 2 17 7 6 11 27 17 14 19 24 16 20 11 10 2 3 4 13 4 True
529 GayMerriage 1 14 7 10 15 31 20 21 28 47 18 20 14 15 7 5 4 17 2 Fake
530 GayMerriage 0 9 6 9 10 25 18 16 21 34 15 10 12 21 4 6 5 22 4 Fake
531 GayMerriage 1 11 7 10 8 32 17 18 17 52 19 19 11 25 7 4 3 22 2 True
532 GayMerriage 39 55 47 53 35 74 31 55 28 29 29 24 19 13 5 4 1 8 7 True
533 GayMerriage 18 28 19 38 28 39 24 22 9 16 12 11 2 2 3 1 2 6 6 Fake
534 GayMerriage 32 37 44 47 53 44 46 56 16 28 26 24 26 19 5 7 4 26 7 Fake
535 GayMerriage 16 21 24 32 18 29 23 27 11 23 13 17 10 8 10 10 4 20 6 True
536 GayMerriage 33 21 11 8 1 12 22 29 35 28 31 22 2 6 2 0 0 3 2 True
537 GayMerriage 31 23 9 9 1 13 13 14 34 25 15 10 0 5 5 0 0 5 2 Fake
538 GayMerriage 31 23 10 14 2 11 21 17 25 13 22 12 1 5 2 0 0 8 2 Fake
539 GayMerriage 20 21 19 15 4 21 25 28 36 38 17 16 0 6 4 4 0 9 2 True
540 GayMerriage 0 0 1 1 1 2 61 1 0 30 6 3 0 3 5 7 2 38 4 True
541 GayMerriage 0 0 1 0 2 2 79 2 2 20 1 4 1 6 5 10 9 48 2 Fake
542 GayMerriage 0 0 0 0 1 7 82 1 2 40 5 2 2 3 6 6 8 66 2 Fake
543 GayMerriage 0 1 0 0 1 2 46 1 1 53 4 1 3 3 5 2 3 49 4 True
544 GayMerriage 18 15 15 23 18 28 24 29 32 35 14 12 6 1 0 0 0 1 8 True
545 GayMerriage 24 20 11 11 16 25 25 33 22 31 13 8 3 2 0 0 0 1 8 Fake
546 GayMerriage 34 14 11 17 9 38 30 50 26 21 14 12 5 3 1 0 0 3 8 Fake
547 GayMerriage 26 22 18 12 20 34 28 33 19 19 16 15 5 1 0 0 0 2 8 True
548 GayMerriage 10 10 5 13 13 23 20 29 22 18 11 9 4 1 0 0 0 0 8 True
549 GayMerriage 6 18 6 12 19 16 13 32 18 19 16 8 5 7 1 1 0 1 4 Fake
550 GayMerriage 4 13 12 7 10 11 16 22 22 42 19 22 10 7 3 2 0 2 8 Fake
551 GayMerriage 2 9 8 12 7 11 10 17 23 28 21 27 19 5 1 1 0 2 4 True
